STATUS,NOME PRODUTO,TIPO DE PETIÇÃO,ASSUNTO PETIÇÃO,Nº PROCESSO,PROTOCOLO,EXPEDIENTE,"SITUAÇÃO ANVISA
Encontra-se: ",FILA DE ANÁLISE / LISTA DE ANÁLISE,CATEGORIA MEDICAMENTO,ÁREA DE INTERESSE,FILA,SUBFILA,DATA DE PROTOCOLO,DATA DE DEFERIMENTO,PRAZO MAXIMO DECISAO FINAL ANVISA (PRAZO INICIAL),PRAZO MAXIMO DECISAO FINAL ANVISA (PRORROGAÇÃO),Últ Atualização,Últ. Posição,Data,Posição
Distribuído para a área responsável,DESLORATADINA COMPRIMIDO ,Registro de Medicamento,12107 - GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro,25351.347488/2022-09,20220.000004/4504-93,4659896/22-1,"Situação atual: Distribuído para a área responsável
Início: 07/09/2022
Encontra-se na: GQMED - GERÊNCIA DE AVALIAÇÃO DA QUALIDADE DE MEDICAMENTOS SINTÉTICOS",LISTA DE ANÁLISE,GENÉRICO,MEDICAMENTO,REGISTRO,FIDR - ANÁLISE DE QUALIDADE DE REGISTRO,2022-09-07,,2023-09-07,2024-01-07,,,2022-09-27,231
Distribuído para a área responsável,DESLORATADINA COMPRIMIDO ,Registro de Medicamento,12107 - GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro,25351.347488/2022-09,20220.000004/4504-93,4659896/22-1,"Situação atual: Distribuído para a área responsável
Início: 07/09/2022
Encontra-se na: GQMED - GERÊNCIA DE AVALIAÇÃO DA QUALIDADE DE MEDICAMENTOS SINTÉTICOS",LISTA DE ANÁLISE,GENÉRICO,MEDICAMENTO,REGISTRO,FIDR - ANÁLISE DE QUALIDADE DE REGISTRO,2022-09-07,,2023-09-07,2024-01-07,,,2022-10-04,219
Distribuído para a área responsável,DESLORATADINA COMPRIMIDO ,Registro de Medicamento,12107 - GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro,25351.347488/2022-09,20220.000004/4504-93,4659896/22-1,"Situação atual: Distribuído para a área responsável
Início: 07/09/2022
Encontra-se na: GQMED - GERÊNCIA DE AVALIAÇÃO DA QUALIDADE DE MEDICAMENTOS SINTÉTICOS",LISTA DE ANÁLISE,GENÉRICO,MEDICAMENTO,REGISTRO,FIDR - ANÁLISE DE QUALIDADE DE REGISTRO,2022-09-07,,2023-09-07,2024-01-07,,,2022-10-11,216
Distribuído para a área responsável,DESLORATADINA COMPRIMIDO ,Registro de Medicamento,12107 - GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro,25351.347488/2022-09,20220.000004/4504-93,4659896/22-1,"Situação atual: Distribuído para a área responsável
Início: 07/09/2022
Encontra-se na: GQMED - GERÊNCIA DE AVALIAÇÃO DA QUALIDADE DE MEDICAMENTOS SINTÉTICOS",LISTA DE ANÁLISE,GENÉRICO,MEDICAMENTO,REGISTRO,FIDR - ANÁLISE DE QUALIDADE DE REGISTRO,2022-09-07,,2023-09-07,2024-01-07,,,2022-10-18,215
Distribuído para a área responsável,DESLORATADINA COMPRIMIDO ,Registro de Medicamento,12107 - GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro,25351.347488/2022-09,20220.000004/4504-93,4659896/22-1,"Situação atual: Distribuído para a área responsável
Início: 07/09/2022
Encontra-se na: GQMED - GERÊNCIA DE AVALIAÇÃO DA QUALIDADE DE MEDICAMENTOS SINTÉTICOS",LISTA DE ANÁLISE,GENÉRICO,MEDICAMENTO,REGISTRO,FIDR - ANÁLISE DE QUALIDADE DE REGISTRO,2022-09-07,,2023-09-07,2024-01-07,,,2022-10-25,212
Distribuído para a área responsável,DESLORATADINA COMPRIMIDO ,Registro de Medicamento,12107 - GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro,25351.347488/2022-09,20220.000004/4504-93,4659896/22-1,"Situação atual: Distribuído para a área responsável
Início: 07/09/2022
Encontra-se na: GQMED - GERÊNCIA DE AVALIAÇÃO DA QUALIDADE DE MEDICAMENTOS SINTÉTICOS",LISTA DE ANÁLISE,GENÉRICO,MEDICAMENTO,REGISTRO,FIDR - ANÁLISE DE QUALIDADE DE REGISTRO,2022-09-07,,2023-09-07,2024-01-07,,,2022-11-01,208
Distribuído para a área responsável,DESLORATADINA COMPRIMIDO ,Registro de Medicamento,12107 - GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro,25351.347488/2022-09,20220.000004/4504-93,4659896/22-1,"Situação atual: Distribuído para a área responsável
Início: 07/09/2022
Encontra-se na: GQMED - GERÊNCIA DE AVALIAÇÃO DA QUALIDADE DE MEDICAMENTOS SINTÉTICOS",LISTA DE ANÁLISE,GENÉRICO,MEDICAMENTO,REGISTRO,FIDR - ANÁLISE DE QUALIDADE DE REGISTRO,2022-09-07,,2023-09-07,2024-01-07,,,2022-11-08,204
Distribuído para a área responsável,DESLORATADINA COMPRIMIDO ,Registro de Medicamento,12107 - GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro,25351.347488/2022-09,20220.000004/4504-93,4659896/22-1,"Situação atual: Distribuído para a área responsável
Início: 07/09/2022
Encontra-se na: GQMED - GERÊNCIA DE AVALIAÇÃO DA QUALIDADE DE MEDICAMENTOS SINTÉTICOS",LISTA DE ANÁLISE,GENÉRICO,MEDICAMENTO,REGISTRO,FIDR - ANÁLISE DE QUALIDADE DE REGISTRO,2022-09-07,,2023-09-07,2024-01-07,,,2022-11-15,200
Distribuído para a área responsável,DESLORATADINA COMPRIMIDO ,Registro de Medicamento,12107 - GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro,25351.347488/2022-09,20220.000004/4504-93,4659896/22-1,"Situação atual: Distribuído para a área responsável
Início: 07/09/2022
Encontra-se na: GQMED - GERÊNCIA DE AVALIAÇÃO DA QUALIDADE DE MEDICAMENTOS SINTÉTICOS",LISTA DE ANÁLISE,GENÉRICO,MEDICAMENTO,REGISTRO,FIDR - ANÁLISE DE QUALIDADE DE REGISTRO,2022-09-07,,2023-09-07,2024-01-07,,,2022-11-22,197
Distribuído para a área responsável,DESLORATADINA COMPRIMIDO ,Registro de Medicamento,12107 - GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro,25351.347488/2022-09,20220.000004/4504-93,4659896/22-1,"Situação atual: Distribuído para a área responsável
Início: 07/09/2022
Encontra-se na: GQMED - GERÊNCIA DE AVALIAÇÃO DA QUALIDADE DE MEDICAMENTOS SINTÉTICOS",LISTA DE ANÁLISE,GENÉRICO,MEDICAMENTO,REGISTRO,FIDR - ANÁLISE DE QUALIDADE DE REGISTRO,2022-09-07,,2023-09-07,2024-01-07,,,2022-11-29,197
Distribuído para a área responsável,DESLORATADINA COMPRIMIDO ,Registro de Medicamento,12107 - GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro,25351.347488/2022-09,20220.000004/4504-93,4659896/22-1,"Situação atual: Distribuído para a área responsável
Início: 07/09/2022
Encontra-se na: GQMED - GERÊNCIA DE AVALIAÇÃO DA QUALIDADE DE MEDICAMENTOS SINTÉTICOS",LISTA DE ANÁLISE,GENÉRICO,MEDICAMENTO,REGISTRO,FIDR - ANÁLISE DE QUALIDADE DE REGISTRO,2022-09-07,,2023-09-07,2024-01-07,,,2022-12-06,194
Distribuído para a área responsável,DESLORATADINA COMPRIMIDO ,Registro de Medicamento,12107 - GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro,25351.347488/2022-09,20220.000004/4504-93,4659896/22-1,"Situação atual: Distribuído para a área responsável
Início: 07/09/2022
Encontra-se na: GQMED - GERÊNCIA DE AVALIAÇÃO DA QUALIDADE DE MEDICAMENTOS SINTÉTICOS",LISTA DE ANÁLISE,GENÉRICO,MEDICAMENTO,REGISTRO,FIDR - ANÁLISE DE QUALIDADE DE REGISTRO,2022-09-07,,2023-09-07,2024-01-07,,,2022-12-13,189
Distribuído para a área responsável,DESLORATADINA COMPRIMIDO ,Registro de Medicamento,12107 - GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro,25351.347488/2022-09,20220.000004/4504-93,4659896/22-1,"Situação atual: Distribuído para a área responsável
Início: 07/09/2022
Encontra-se na: GQMED - GERÊNCIA DE AVALIAÇÃO DA QUALIDADE DE MEDICAMENTOS SINTÉTICOS",LISTA DE ANÁLISE,GENÉRICO,MEDICAMENTO,REGISTRO,FIDR - ANÁLISE DE QUALIDADE DE REGISTRO,2022-09-07,,2023-09-07,2024-01-07,,,2022-12-20,174
Distribuído para a área responsável,DESLORATADINA COMPRIMIDO ,Registro de Medicamento,12107 - GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro,25351.347488/2022-09,20220.000004/4504-93,4659896/22-1,"Situação atual: Distribuído para a área responsável
Início: 07/09/2022
Encontra-se na: GQMED - GERÊNCIA DE AVALIAÇÃO DA QUALIDADE DE MEDICAMENTOS SINTÉTICOS",LISTA DE ANÁLISE,GENÉRICO,MEDICAMENTO,REGISTRO,FIDR - ANÁLISE DE QUALIDADE DE REGISTRO,2022-09-07,,2023-09-07,2024-01-07,,,2022-12-27,169
Distribuído para a área responsável,DESLORATADINA COMPRIMIDO ,Registro de Medicamento,12107 - GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro,25351.347488/2022-09,20220.000004/4504-93,4659896/22-1,"Situação atual: Distribuído para a área responsável
Início: 07/09/2022
Encontra-se na: GQMED - GERÊNCIA DE AVALIAÇÃO DA QUALIDADE DE MEDICAMENTOS SINTÉTICOS",LISTA DE ANÁLISE,GENÉRICO,MEDICAMENTO,REGISTRO,FIDR - ANÁLISE DE QUALIDADE DE REGISTRO,2022-09-07,,2023-09-07,2024-01-07,,,2023-01-03,167
Distribuído para a área responsável,DESLORATADINA COMPRIMIDO ,Registro de Medicamento,12107 - GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro,25351.347488/2022-09,20220.000004/4504-93,4659896/22-1,"Situação atual: Distribuído para a área responsável
Início: 07/09/2022
Encontra-se na: GQMED - GERÊNCIA DE AVALIAÇÃO DA QUALIDADE DE MEDICAMENTOS SINTÉTICOS",LISTA DE ANÁLISE,GENÉRICO,MEDICAMENTO,REGISTRO,FIDR - ANÁLISE DE QUALIDADE DE REGISTRO,2022-09-07,,2023-09-07,2024-01-07,,,2023-01-10,156
Distribuído para a área responsável,DESLORATADINA COMPRIMIDO ,Registro de Medicamento,12107 - GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro,25351.347488/2022-09,20220.000004/4504-93,4659896/22-1,"Situação atual: Distribuído para a área responsável
Início: 07/09/2022
Encontra-se na: GQMED - GERÊNCIA DE AVALIAÇÃO DA QUALIDADE DE MEDICAMENTOS SINTÉTICOS",LISTA DE ANÁLISE,GENÉRICO,MEDICAMENTO,REGISTRO,FIDR - ANÁLISE DE QUALIDADE DE REGISTRO,2022-09-07,,2023-09-07,2024-01-07,,,2023-01-17,156
Distribuído para a área responsável,DESLORATADINA COMPRIMIDO ,Registro de Medicamento,12107 - GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro,25351.347488/2022-09,20220.000004/4504-93,4659896/22-1,"Situação atual: Distribuído para a área responsável
Início: 07/09/2022
Encontra-se na: GQMED - GERÊNCIA DE AVALIAÇÃO DA QUALIDADE DE MEDICAMENTOS SINTÉTICOS",LISTA DE ANÁLISE,GENÉRICO,MEDICAMENTO,REGISTRO,FIDR - ANÁLISE DE QUALIDADE DE REGISTRO,2022-09-07,,2023-09-07,2024-01-07,,,2023-01-24,154
Distribuído para a área responsável,DESLORATADINA COMPRIMIDO ,Registro de Medicamento,12107 - GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro,25351.347488/2022-09,20220.000004/4504-93,4659896/22-1,"Situação atual: Distribuído para a área responsável
Início: 07/09/2022
Encontra-se na: GQMED - GERÊNCIA DE AVALIAÇÃO DA QUALIDADE DE MEDICAMENTOS SINTÉTICOS",LISTA DE ANÁLISE,GENÉRICO,MEDICAMENTO,REGISTRO,FIDR - ANÁLISE DE QUALIDADE DE REGISTRO,2022-09-07,,2023-09-07,2024-01-07,,,2023-01-31,149
Distribuído para a área responsável,DESLORATADINA COMPRIMIDO ,Registro de Medicamento,12107 - GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro,25351.347488/2022-09,20220.000004/4504-93,4659896/22-1,"Situação atual: Distribuído para a área responsável
Início: 07/09/2022
Encontra-se na: GQMED - GERÊNCIA DE AVALIAÇÃO DA QUALIDADE DE MEDICAMENTOS SINTÉTICOS",LISTA DE ANÁLISE,GENÉRICO,MEDICAMENTO,REGISTRO,FIDR - ANÁLISE DE QUALIDADE DE REGISTRO,2022-09-07,,2023-09-07,2024-01-07,,,2023-02-07,147
Distribuído para a área responsável,DESLORATADINA COMPRIMIDO ,Registro de Medicamento,12107 - GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro,25351.347488/2022-09,20220.000004/4504-93,4659896/22-1,"Situação atual: Distribuído para a área responsável
Início: 07/09/2022
Encontra-se na: GQMED - GERÊNCIA DE AVALIAÇÃO DA QUALIDADE DE MEDICAMENTOS SINTÉTICOS",LISTA DE ANÁLISE,GENÉRICO,MEDICAMENTO,REGISTRO,FIDR - ANÁLISE DE QUALIDADE DE REGISTRO,2022-09-07,,2023-09-07,2024-01-07,,,2023-02-14,144
Distribuído para a área responsável,DESLORATADINA COMPRIMIDO ,Registro de Medicamento,12107 - GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro,25351.347488/2022-09,20220.000004/4504-93,4659896/22-1,"Situação atual: Distribuído para a área responsável
Início: 07/09/2022
Encontra-se na: GQMED - GERÊNCIA DE AVALIAÇÃO DA QUALIDADE DE MEDICAMENTOS SINTÉTICOS",LISTA DE ANÁLISE,GENÉRICO,MEDICAMENTO,REGISTRO,FIDR - ANÁLISE DE QUALIDADE DE REGISTRO,2022-09-07,,2023-09-07,2024-01-07,,,2023-02-22,144
Distribuído para a área responsável,DESLORATADINA COMPRIMIDO ,Registro de Medicamento,12107 - GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro,25351.347488/2022-09,20220.000004/4504-93,4659896/22-1,"Situação atual: Distribuído para a área responsável
Início: 07/09/2022
Encontra-se na: GQMED - GERÊNCIA DE AVALIAÇÃO DA QUALIDADE DE MEDICAMENTOS SINTÉTICOS",LISTA DE ANÁLISE,GENÉRICO,MEDICAMENTO,REGISTRO,FIDR - ANÁLISE DE QUALIDADE DE REGISTRO,2022-09-07,,2023-09-07,2024-01-07,,,2023-02-28,143
Distribuído para a área responsável,DESLORATADINA COMPRIMIDO ,Registro de Medicamento,12107 - GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro,25351.347488/2022-09,20220.000004/4504-93,4659896/22-1,"Situação atual: Distribuído para a área responsável
Início: 07/09/2022
Encontra-se na: GQMED - GERÊNCIA DE AVALIAÇÃO DA QUALIDADE DE MEDICAMENTOS SINTÉTICOS",LISTA DE ANÁLISE,GENÉRICO,MEDICAMENTO,REGISTRO,FIDR - ANÁLISE DE QUALIDADE DE REGISTRO,2022-09-07,,2023-09-07,2024-01-07,,,2023-03-07,140
Distribuído para a área responsável,DESLORATADINA COMPRIMIDO ,Registro de Medicamento,12107 - GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro,25351.347488/2022-09,20220.000004/4504-93,4659896/22-1,"Situação atual: Distribuído para a área responsável
Início: 07/09/2022
Encontra-se na: GQMED - GERÊNCIA DE AVALIAÇÃO DA QUALIDADE DE MEDICAMENTOS SINTÉTICOS",LISTA DE ANÁLISE,GENÉRICO,MEDICAMENTO,REGISTRO,FIDR - ANÁLISE DE QUALIDADE DE REGISTRO,2022-09-07,,2023-09-07,2024-01-07,,,2023-03-14,135
Distribuído para a área responsável,DESLORATADINA COMPRIMIDO ,Registro de Medicamento,12107 - GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro,25351.347488/2022-09,20220.000004/4504-93,4659896/22-1,"Situação atual: Distribuído para a área responsável
Início: 07/09/2022
Encontra-se na: GQMED - GERÊNCIA DE AVALIAÇÃO DA QUALIDADE DE MEDICAMENTOS SINTÉTICOS",LISTA DE ANÁLISE,GENÉRICO,MEDICAMENTO,REGISTRO,FIDR - ANÁLISE DE QUALIDADE DE REGISTRO,2022-09-07,,2023-09-07,2024-01-07,,,2023-03-21,132
Distribuído para a área responsável,DESLORATADINA COMPRIMIDO ,Registro de Medicamento,12107 - GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro,25351.347488/2022-09,20220.000004/4504-93,4659896/22-1,"Situação atual: Distribuído para a área responsável
Início: 07/09/2022
Encontra-se na: GQMED - GERÊNCIA DE AVALIAÇÃO DA QUALIDADE DE MEDICAMENTOS SINTÉTICOS",LISTA DE ANÁLISE,GENÉRICO,MEDICAMENTO,REGISTRO,FIDR - ANÁLISE DE QUALIDADE DE REGISTRO,2022-09-07,,2023-09-07,2024-01-07,,,2023-03-28,130
Distribuído para a área responsável,DESLORATADINA COMPRIMIDO ,Registro de Medicamento,12107 - GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro,25351.347488/2022-09,20220.000004/4504-93,4659896/22-1,"Situação atual: Distribuído para a área responsável
Início: 07/09/2022
Encontra-se na: GQMED - GERÊNCIA DE AVALIAÇÃO DA QUALIDADE DE MEDICAMENTOS SINTÉTICOS",LISTA DE ANÁLISE,GENÉRICO,MEDICAMENTO,REGISTRO,FIDR - ANÁLISE DE QUALIDADE DE REGISTRO,2022-09-07,,2023-09-07,2024-01-07,,,2023-04-04,130
Distribuído para a área responsável,DESLORATADINA COMPRIMIDO ,Registro de Medicamento,12107 - GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro,25351.347488/2022-09,20220.000004/4504-93,4659896/22-1,"Situação atual: Distribuído para a área responsável
Início: 07/09/2022
Encontra-se na: GQMED - GERÊNCIA DE AVALIAÇÃO DA QUALIDADE DE MEDICAMENTOS SINTÉTICOS",LISTA DE ANÁLISE,GENÉRICO,MEDICAMENTO,REGISTRO,FIDR - ANÁLISE DE QUALIDADE DE REGISTRO,2022-09-07,,2023-09-07,2024-01-07,,,2023-04-11,129
Distribuído para a área responsável,DESLORATADINA COMPRIMIDO ,Registro de Medicamento,12107 - GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro,25351.347488/2022-09,20220.000004/4504-93,4659896/22-1,"Situação atual: Distribuído para a área responsável
Início: 07/09/2022
Encontra-se na: GQMED - GERÊNCIA DE AVALIAÇÃO DA QUALIDADE DE MEDICAMENTOS SINTÉTICOS",LISTA DE ANÁLISE,GENÉRICO,MEDICAMENTO,REGISTRO,FIDR - ANÁLISE DE QUALIDADE DE REGISTRO,2022-09-07,,2023-09-07,2024-01-07,,,2023-04-18,126
Distribuído para a área responsável,DESLORATADINA COMPRIMIDO ,Registro de Medicamento,12107 - GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro,25351.347488/2022-09,20220.000004/4504-93,4659896/22-1,"Situação atual: Distribuído para a área responsável
Início: 07/09/2022
Encontra-se na: GQMED - GERÊNCIA DE AVALIAÇÃO DA QUALIDADE DE MEDICAMENTOS SINTÉTICOS",LISTA DE ANÁLISE,GENÉRICO,MEDICAMENTO,REGISTRO,FIDR - ANÁLISE DE QUALIDADE DE REGISTRO,2022-09-07,,2023-09-07,2024-01-07,,,2023-04-24,126
Distribuído para a área responsável,DESLORATADINA COMPRIMIDO ,Registro de Medicamento,12107 - GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro,25351.347488/2022-09,20220.000004/4504-93,4659896/22-1,"Situação atual: Distribuído para a área responsável
Início: 07/09/2022
Encontra-se na: GQMED - GERÊNCIA DE AVALIAÇÃO DA QUALIDADE DE MEDICAMENTOS SINTÉTICOS",LISTA DE ANÁLISE,GENÉRICO,MEDICAMENTO,REGISTRO,FIDR - ANÁLISE DE QUALIDADE DE REGISTRO,2022-09-07,,2023-09-07,2024-01-07,,,2023-05-02,122
Distribuído para a área responsável,DESLORATADINA COMPRIMIDO ,Registro de Medicamento,12107 - GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro,25351.347488/2022-09,20220.000004/4504-93,4659896/22-1,"Situação atual: Distribuído para a área responsável
Início: 07/09/2022
Encontra-se na: GQMED - GERÊNCIA DE AVALIAÇÃO DA QUALIDADE DE MEDICAMENTOS SINTÉTICOS",LISTA DE ANÁLISE,GENÉRICO,MEDICAMENTO,REGISTRO,FIDR - ANÁLISE DE QUALIDADE DE REGISTRO,2022-09-07,,2023-09-07,2024-01-07,,,2023-05-09,121
Distribuído para a área responsável,DESLORATADINA COMPRIMIDO ,Registro de Medicamento,12107 - GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro,25351.347488/2022-09,20220.000004/4504-93,4659896/22-1,"Situação atual: Distribuído para a área responsável
Início: 07/09/2022
Encontra-se na: GQMED - GERÊNCIA DE AVALIAÇÃO DA QUALIDADE DE MEDICAMENTOS SINTÉTICOS",LISTA DE ANÁLISE,GENÉRICO,MEDICAMENTO,REGISTRO,FIDR - ANÁLISE DE QUALIDADE DE REGISTRO,2022-09-07,,2023-09-07,2024-01-07,,,2023-05-16,118
Distribuído para a área responsável,DESLORATADINA COMPRIMIDO ,Registro de Medicamento,12107 - GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro,25351.347488/2022-09,20220.000004/4504-93,4659896/22-1,"Situação atual: Distribuído para a área responsável
Início: 07/09/2022
Encontra-se na: GQMED - GERÊNCIA DE AVALIAÇÃO DA QUALIDADE DE MEDICAMENTOS SINTÉTICOS",LISTA DE ANÁLISE,GENÉRICO,MEDICAMENTO,REGISTRO,FIDR - ANÁLISE DE QUALIDADE DE REGISTRO,2022-09-07,,2023-09-07,2024-01-07,,,2023-05-23,115
Distribuído para a área responsável,DESLORATADINA COMPRIMIDO ,Registro de Medicamento,12107 - GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro,25351.347488/2022-09,20220.000004/4504-93,4659896/22-1,"Situação atual: Distribuído para a área responsável
Início: 07/09/2022
Encontra-se na: GQMED - GERÊNCIA DE AVALIAÇÃO DA QUALIDADE DE MEDICAMENTOS SINTÉTICOS",LISTA DE ANÁLISE,GENÉRICO,MEDICAMENTO,REGISTRO,FIDR - ANÁLISE DE QUALIDADE DE REGISTRO,2022-09-07,,2023-09-07,2024-01-07,,,2023-05-30,113
Distribuído para a área responsável,DESLORATADINA COMPRIMIDO ,Registro de Medicamento,12107 - GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro,25351.347488/2022-09,20220.000004/4504-93,4659896/22-1,"Situação atual: Distribuído para a área responsável
Início: 07/09/2022
Encontra-se na: GQMED - GERÊNCIA DE AVALIAÇÃO DA QUALIDADE DE MEDICAMENTOS SINTÉTICOS",LISTA DE ANÁLISE,GENÉRICO,MEDICAMENTO,REGISTRO,FIDR - ANÁLISE DE QUALIDADE DE REGISTRO,2022-09-07,,2023-09-07,2024-01-07,,,2023-06-06,110
Distribuído para a área responsável,DESLORATADINA COMPRIMIDO ,Registro de Medicamento,12107 - GENÉRICO – Formulário de informações relativas à documentação de registro (FIDR) – Análise de Qualidade Registro,25351.347488/2022-09,20220.000004/4504-93,4659896/22-1,"Situação atual: Distribuído para a área responsável
Início: 07/09/2022
Encontra-se na: GQMED - GERÊNCIA DE AVALIAÇÃO DA QUALIDADE DE MEDICAMENTOS SINTÉTICOS",LISTA DE ANÁLISE,GENÉRICO,MEDICAMENTO,REGISTRO,FIDR - ANÁLISE DE QUALIDADE DE REGISTRO,2022-09-07,,2023-09-07,2024-01-07,,,2023-06-13,110
