#NUM_EXPEDIENTE_PETICAO,DESC_FILA_ANALISE,DESC_SUB_FILA_LISTA_ANALISE,DESC_GRUPO_ETAPA_CICLO_ANALISE,TEMPO
3499630193,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Finalização,5.0
3929711200,ROTULAGEM E NOME COMERCIAL ,Rotulagem e Nome Comercial,Fila de Análise,28.0
3929711200,ROTULAGEM E NOME COMERCIAL ,Rotulagem e Nome Comercial,Análise em Andamento,3.0
3929711200,ROTULAGEM E NOME COMERCIAL ,Rotulagem e Nome Comercial,Finalização,0.0
3929713206,ROTULAGEM E NOME COMERCIAL ,Rotulagem e Nome Comercial,Fila de Análise,57.0
3929713206,ROTULAGEM E NOME COMERCIAL ,Rotulagem e Nome Comercial,Análise em Andamento,2.0
3929713206,ROTULAGEM E NOME COMERCIAL ,Rotulagem e Nome Comercial,Finalização,0.0
4459329215,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Fila de Análise,58.0
4459329215,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Finalização,7.0
4459329215,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Análise em Andamento,0.0
4459329215,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Finalização,3.0
4488351210,REGISTRO,Clones,Fila de Análise,134.0
4488351210,REGISTRO,Clones,Finalização,9.0
4712538211,REGISTRO,Fitoterápicos,Fila de Análise,304.0
4712538211,REGISTRO,Fitoterápicos,Análise em Andamento,22.0
4712538211,REGISTRO,Fitoterápicos,Exigência,119.0
4712538211,REGISTRO,Fitoterápicos,Análise de Cumprimento de Exigência,136.0
4712538211,REGISTRO,Fitoterápicos,Finalização,7.0
4737427216,"Bula, Rotulagem e Nome Comercial","Análise de bula, dizeres de rotulagem e nome comercial",Fila de Análise,179.0
4737427216,"Bula, Rotulagem e Nome Comercial","Análise de bula, dizeres de rotulagem e nome comercial",Exigência,25.0
4737427216,"Bula, Rotulagem e Nome Comercial","Análise de bula, dizeres de rotulagem e nome comercial",Análise de Cumprimento de Exigência,6.0
4797216221,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Fila de Análise,257.0
5055555220,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Fila de Análise,4.0
5055555220,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Finalização,7.0
5110724224,REGISTRO,Clones,Fila de Análise,13.0
5110724224,REGISTRO,Clones,Finalização,11.0
