NOME_PRODUTO,EMPRESA_DETENTORA_REGISTRO,#NUM_EXPEDIENTE_PETICAO,NUM_PROCESSO_PETICAO,S_N_PETICAO_PRIMARIA,COD_ASSUNTO_PETICAO,DESC_ASSUNTO_PETICAO,DATA_SITUACAO_ATUAL_PETICAO,DESC_SITUACAO_ATUAL_PETICAO,DESC_TIPO_DOCUMENTO,DESC_AREA_INTERESSE,DESC_FILA_ANALISE,DESC_SUB_FILA_LISTA_ANALISE,DESC_GRUPO_ETAPA_CICLO_ANALISE,DATA_INI_OCORRENCIA_GRP_ETAPA,DATA_FIM_OCORRENCIA_GRP_ETAPA,TEMPO
CIPROFLOXATRIN,17115437000173 - LABORATÓRIO GLOBO SA,300474151,25351460815,N,1895,SIMILAR - Solicitação de Correção de Dados na Base,11/25/2015 00:00:00,Anuído,Petição,Medicamento,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Fila de Análise,2015-04-07,2015-11-25,232
TRIFORMIN,17115437000173 - LABORATÓRIO GLOBO SA,304987156,25351035717,N,142,SIMILAR - Renovação de Registro de Medicamento,02/12/2020 00:00:00,Petição encerrada,Petição,Medicamento,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,2015-04-07,2015-04-29,22
TRIFORMIN,17115437000173 - LABORATÓRIO GLOBO SA,304987156,25351035717,N,142,SIMILAR - Renovação de Registro de Medicamento,02/12/2020 00:00:00,Petição encerrada,Petição,Medicamento,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,2015-04-29,2020-02-12,1750
TRIFORMIN,17115437000173 - LABORATÓRIO GLOBO SA,304987156,25351035717,N,142,SIMILAR - Renovação de Registro de Medicamento,02/12/2020 00:00:00,Petição encerrada,Petição,Medicamento,RENOVAÇÃO,"Genéricos, Novos e Similares",Finalização,2020-02-12,2020-02-12,0
HIDROTIAZIDA,17115437000173 - LABORATÓRIO GLOBO SA,305732121,25000001560,N,1621,SIMILAR - Cancelamento de Registro do Medicamento,06/04/2012 00:00:00,Publicado deferimento,Petição,Medicamento,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Fila de Análise,2012-04-12,2012-05-14,32
HIDROTIAZIDA,17115437000173 - LABORATÓRIO GLOBO SA,305732121,25000001560,N,1621,SIMILAR - Cancelamento de Registro do Medicamento,06/04/2012 00:00:00,Publicado deferimento,Petição,Medicamento,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Finalização,2012-05-14,2012-05-30,16
HIDROTIAZIDA,17115437000173 - LABORATÓRIO GLOBO SA,305732121,25000001560,N,1621,SIMILAR - Cancelamento de Registro do Medicamento,06/04/2012 00:00:00,Publicado deferimento,Petição,Medicamento,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Análise em Andamento,2012-05-30,2012-05-30,0
HIDROTIAZIDA,17115437000173 - LABORATÓRIO GLOBO SA,305732121,25000001560,N,1621,SIMILAR - Cancelamento de Registro do Medicamento,06/04/2012 00:00:00,Publicado deferimento,Petição,Medicamento,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Finalização,2012-05-30,2012-06-04,5
TIOCONAZOL + TINIDAZOL,17115437000173 - LABORATÓRIO GLOBO SA,306047091,25351064661,N,1425,GENERICO - Retificação de publicação - ANVISA,06/01/2009 00:00:00,Publicado deferimento,Petição,Medicamento,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Fila de Análise,2009-04-27,2009-05-07,10
TIOCONAZOL + TINIDAZOL,17115437000173 - LABORATÓRIO GLOBO SA,306047091,25351064661,N,1425,GENERICO - Retificação de publicação - ANVISA,06/01/2009 00:00:00,Publicado deferimento,Petição,Medicamento,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Finalização,2009-05-07,2009-06-01,25
Amplogin,17115437000173 - LABORATÓRIO GLOBO SA,306061096,25351073443,N,1985,SIMILAR - Retificação de publicação - ANVISA,10/10/2011 00:00:00,Publicado deferimento,Petição,Medicamento,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Fila de Análise,2009-04-27,2011-05-30,763
Amplogin,17115437000173 - LABORATÓRIO GLOBO SA,306061096,25351073443,N,1985,SIMILAR - Retificação de publicação - ANVISA,10/10/2011 00:00:00,Publicado deferimento,Petição,Medicamento,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Análise em Andamento,2011-05-30,2011-06-28,29
Amplogin,17115437000173 - LABORATÓRIO GLOBO SA,306061096,25351073443,N,1985,SIMILAR - Retificação de publicação - ANVISA,10/10/2011 00:00:00,Publicado deferimento,Petição,Medicamento,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Exigência,2011-06-28,2011-07-28,30
Amplogin,17115437000173 - LABORATÓRIO GLOBO SA,306061096,25351073443,N,1985,SIMILAR - Retificação de publicação - ANVISA,10/10/2011 00:00:00,Publicado deferimento,Petição,Medicamento,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Análise de Cumprimento de Exigência,2011-07-28,2011-07-29,1
Amplogin,17115437000173 - LABORATÓRIO GLOBO SA,306061096,25351073443,N,1985,SIMILAR - Retificação de publicação - ANVISA,10/10/2011 00:00:00,Publicado deferimento,Petição,Medicamento,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Análise em Andamento,2011-07-29,2011-09-27,60
Amplogin,17115437000173 - LABORATÓRIO GLOBO SA,306061096,25351073443,N,1985,SIMILAR - Retificação de publicação - ANVISA,10/10/2011 00:00:00,Publicado deferimento,Petição,Medicamento,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Finalização,2011-09-27,2011-10-05,8
Amplogin,17115437000173 - LABORATÓRIO GLOBO SA,306061096,25351073443,N,1985,SIMILAR - Retificação de publicação - ANVISA,10/10/2011 00:00:00,Publicado deferimento,Petição,Medicamento,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Análise de Cumprimento de Exigência,2011-10-05,2011-10-05,0
Amplogin,17115437000173 - LABORATÓRIO GLOBO SA,306061096,25351073443,N,1985,SIMILAR - Retificação de publicação - ANVISA,10/10/2011 00:00:00,Publicado deferimento,Petição,Medicamento,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Finalização,2011-10-05,2011-10-10,5
GINKAN,17115437000173 - LABORATÓRIO GLOBO SA,312983097,25351022967,N,1798,MEDICAMENTO FITOTERÁPICO - Inclusão de Nova Apresentação Comercial,01/04/2010 00:00:00,Publicado deferimento,Petição,Medicamento,PÓS-REGISTRO,Fitoterápicos - Menor complexidade,Fila de Análise,2009-04-29,2009-11-16,201
GINKAN,17115437000173 - LABORATÓRIO GLOBO SA,312983097,25351022967,N,1798,MEDICAMENTO FITOTERÁPICO - Inclusão de Nova Apresentação Comercial,01/04/2010 00:00:00,Publicado deferimento,Petição,Medicamento,PÓS-REGISTRO,Fitoterápicos - Menor complexidade,Análise em Andamento,2009-11-16,2009-11-20,4
GINKAN,17115437000173 - LABORATÓRIO GLOBO SA,312983097,25351022967,N,1798,MEDICAMENTO FITOTERÁPICO - Inclusão de Nova Apresentação Comercial,01/04/2010 00:00:00,Publicado deferimento,Petição,Medicamento,PÓS-REGISTRO,Fitoterápicos - Menor complexidade,Exigência,2009-11-20,2009-11-27,7
GINKAN,17115437000173 - LABORATÓRIO GLOBO SA,312983097,25351022967,N,1798,MEDICAMENTO FITOTERÁPICO - Inclusão de Nova Apresentação Comercial,01/04/2010 00:00:00,Publicado deferimento,Petição,Medicamento,PÓS-REGISTRO,Fitoterápicos - Menor complexidade,Análise de Cumprimento de Exigência,2009-11-27,2009-12-01,4
GINKAN,17115437000173 - LABORATÓRIO GLOBO SA,312983097,25351022967,N,1798,MEDICAMENTO FITOTERÁPICO - Inclusão de Nova Apresentação Comercial,01/04/2010 00:00:00,Publicado deferimento,Petição,Medicamento,PÓS-REGISTRO,Fitoterápicos - Menor complexidade,Análise em Andamento,2009-12-01,2009-12-10,9
GINKAN,17115437000173 - LABORATÓRIO GLOBO SA,312983097,25351022967,N,1798,MEDICAMENTO FITOTERÁPICO - Inclusão de Nova Apresentação Comercial,01/04/2010 00:00:00,Publicado deferimento,Petição,Medicamento,PÓS-REGISTRO,Fitoterápicos - Menor complexidade,Finalização,2009-12-10,2009-12-29,19
GINKAN,17115437000173 - LABORATÓRIO GLOBO SA,312983097,25351022967,N,1798,MEDICAMENTO FITOTERÁPICO - Inclusão de Nova Apresentação Comercial,01/04/2010 00:00:00,Publicado deferimento,Petição,Medicamento,PÓS-REGISTRO,Fitoterápicos - Menor complexidade,Análise em Andamento,2009-12-29,2009-12-29,0
GINKAN,17115437000173 - LABORATÓRIO GLOBO SA,312983097,25351022967,N,1798,MEDICAMENTO FITOTERÁPICO - Inclusão de Nova Apresentação Comercial,01/04/2010 00:00:00,Publicado deferimento,Petição,Medicamento,PÓS-REGISTRO,Fitoterápicos - Menor complexidade,Análise de Cumprimento de Exigência,2009-12-29,2009-12-29,0
GINKAN,17115437000173 - LABORATÓRIO GLOBO SA,312983097,25351022967,N,1798,MEDICAMENTO FITOTERÁPICO - Inclusão de Nova Apresentação Comercial,01/04/2010 00:00:00,Publicado deferimento,Petição,Medicamento,PÓS-REGISTRO,Fitoterápicos - Menor complexidade,Finalização,2009-12-29,2010-01-04,6
FLAMACORTEN,17115437000173 - LABORATÓRIO GLOBO SA,313689112,25351008567,N,142,SIMILAR - Renovação de Registro de Medicamento,03/12/2012 00:00:00,Publicado indeferimento,Petição,Medicamento,RENOVAÇÃO,"Genéricos, Novos e Similares",Fila de Análise,2011-04-13,2011-12-14,245
FLAMACORTEN,17115437000173 - LABORATÓRIO GLOBO SA,313689112,25351008567,N,142,SIMILAR - Renovação de Registro de Medicamento,03/12/2012 00:00:00,Publicado indeferimento,Petição,Medicamento,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,2011-12-14,2012-01-19,36
FLAMACORTEN,17115437000173 - LABORATÓRIO GLOBO SA,313689112,25351008567,N,142,SIMILAR - Renovação de Registro de Medicamento,03/12/2012 00:00:00,Publicado indeferimento,Petição,Medicamento,RENOVAÇÃO,"Genéricos, Novos e Similares",Exigência,2012-01-19,2012-02-16,28
FLAMACORTEN,17115437000173 - LABORATÓRIO GLOBO SA,313689112,25351008567,N,142,SIMILAR - Renovação de Registro de Medicamento,03/12/2012 00:00:00,Publicado indeferimento,Petição,Medicamento,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise em Andamento,2012-02-16,2012-02-29,13
FLAMACORTEN,17115437000173 - LABORATÓRIO GLOBO SA,313689112,25351008567,N,142,SIMILAR - Renovação de Registro de Medicamento,03/12/2012 00:00:00,Publicado indeferimento,Petição,Medicamento,RENOVAÇÃO,"Genéricos, Novos e Similares",Análise de Cumprimento de Exigência,2012-02-29,2012-02-29,0
FLAMACORTEN,17115437000173 - LABORATÓRIO GLOBO SA,313689112,25351008567,N,142,SIMILAR - Renovação de Registro de Medicamento,03/12/2012 00:00:00,Publicado indeferimento,Petição,Medicamento,RENOVAÇÃO,"Genéricos, Novos e Similares",Finalização,2012-02-29,2012-03-12,12
SINVASMAX,17115437000173 - LABORATÓRIO GLOBO SA,314435206,25351150670,N,1895,SIMILAR - Solicitação de Correção de Dados na Base,01/31/2020 00:00:00,Anuído,Petição,Medicamento,PÓS-REGISTRO,"Genéricos, Novos e Similares - Administrativo",Fila de Análise,2020-01-31,2020-01-31,0
CASTANHA DA INDIA GLOBO,17115437000173 - LABORATÓRIO GLOBO SA,315361204,25351566795,N,1831,MEDICAMENTO FITOTERÁPICO - Retificação de publicação - ANVISA.,02/10/2020 00:00:00,Publicado deferimento,Petição,Medicamento,PÓS-REGISTRO,Fitoterápicos - Menor complexidade,Fila de Análise,2020-01-31,2020-02-04,4
CASTANHA DA INDIA GLOBO,17115437000173 - LABORATÓRIO GLOBO SA,315361204,25351566795,N,1831,MEDICAMENTO FITOTERÁPICO - Retificação de publicação - ANVISA.,02/10/2020 00:00:00,Publicado deferimento,Petição,Medicamento,PÓS-REGISTRO,Fitoterápicos - Menor complexidade,Finalização,2020-02-04,2020-02-10,6
FLAMACORTEN,17115437000173 - LABORATÓRIO GLOBO SA,315788111,25351008567,N,1988,SIMILAR - Cancelamento de Registro da Apresentação do Medicamento,03/20/2013 00:00:00,Petição encerrada,Petição,Medicamento,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Fila de Análise,2011-04-14,2011-04-29,15
FLAMACORTEN,17115437000173 - LABORATÓRIO GLOBO SA,315788111,25351008567,N,1988,SIMILAR - Cancelamento de Registro da Apresentação do Medicamento,03/20/2013 00:00:00,Petição encerrada,Petição,Medicamento,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Análise em Andamento,2011-04-29,2011-05-02,3
FLAMACORTEN,17115437000173 - LABORATÓRIO GLOBO SA,315788111,25351008567,N,1988,SIMILAR - Cancelamento de Registro da Apresentação do Medicamento,03/20/2013 00:00:00,Petição encerrada,Petição,Medicamento,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Exigência,2011-05-02,2011-05-23,21
FLAMACORTEN,17115437000173 - LABORATÓRIO GLOBO SA,315788111,25351008567,N,1988,SIMILAR - Cancelamento de Registro da Apresentação do Medicamento,03/20/2013 00:00:00,Petição encerrada,Petição,Medicamento,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Análise de Cumprimento de Exigência,2011-05-23,2011-05-23,0
FLAMACORTEN,17115437000173 - LABORATÓRIO GLOBO SA,315788111,25351008567,N,1988,SIMILAR - Cancelamento de Registro da Apresentação do Medicamento,03/20/2013 00:00:00,Petição encerrada,Petição,Medicamento,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Análise em Andamento,2011-05-25,2013-03-20,665
FLAMACORTEN,17115437000173 - LABORATÓRIO GLOBO SA,315788111,25351008567,N,1988,SIMILAR - Cancelamento de Registro da Apresentação do Medicamento,03/20/2013 00:00:00,Petição encerrada,Petição,Medicamento,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Análise de Cumprimento de Exigência,2013-03-20,2013-03-20,0
FLAMACORTEN,17115437000173 - LABORATÓRIO GLOBO SA,315788111,25351008567,N,1988,SIMILAR - Cancelamento de Registro da Apresentação do Medicamento,03/20/2013 00:00:00,Petição encerrada,Petição,Medicamento,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Finalização,2013-03-20,2013-03-20,0
RARIVIT GLB COM FLÚOR,17115437000173 - LABORATÓRIO GLOBO SA,316242057,25351266581,S,1577,ESPECÍFICO - Registro de Medicamento,01/02/2006 00:00:00,Publicado deferimento,Processo,Medicamento,REGISTRO,Específicos,Fila de Análise,2005-07-19,2005-08-25,37
RARIVIT GLB COM FLÚOR,17115437000173 - LABORATÓRIO GLOBO SA,316242057,25351266581,S,1577,ESPECÍFICO - Registro de Medicamento,01/02/2006 00:00:00,Publicado deferimento,Processo,Medicamento,REGISTRO,Específicos,Análise em Andamento,2005-08-25,2005-10-04,40
RARIVIT GLB COM FLÚOR,17115437000173 - LABORATÓRIO GLOBO SA,316242057,25351266581,S,1577,ESPECÍFICO - Registro de Medicamento,01/02/2006 00:00:00,Publicado deferimento,Processo,Medicamento,REGISTRO,Específicos,Exigência,2005-10-04,2005-11-04,31
RARIVIT GLB COM FLÚOR,17115437000173 - LABORATÓRIO GLOBO SA,316242057,25351266581,S,1577,ESPECÍFICO - Registro de Medicamento,01/02/2006 00:00:00,Publicado deferimento,Processo,Medicamento,REGISTRO,Específicos,Análise de Cumprimento de Exigência,2005-11-04,2005-11-04,0
RARIVIT GLB COM FLÚOR,17115437000173 - LABORATÓRIO GLOBO SA,316242057,25351266581,S,1577,ESPECÍFICO - Registro de Medicamento,01/02/2006 00:00:00,Publicado deferimento,Processo,Medicamento,REGISTRO,Específicos,Análise em Andamento,2005-11-04,2005-11-09,5
RARIVIT GLB COM FLÚOR,17115437000173 - LABORATÓRIO GLOBO SA,316242057,25351266581,S,1577,ESPECÍFICO - Registro de Medicamento,01/02/2006 00:00:00,Publicado deferimento,Processo,Medicamento,REGISTRO,Específicos,Análise de Cumprimento de Exigência,2005-11-09,2005-12-07,28
RARIVIT GLB COM FLÚOR,17115437000173 - LABORATÓRIO GLOBO SA,316242057,25351266581,S,1577,ESPECÍFICO - Registro de Medicamento,01/02/2006 00:00:00,Publicado deferimento,Processo,Medicamento,REGISTRO,Específicos,Finalização,2005-12-07,2006-01-02,26
NOVOPRAZOL,17115437000173 - LABORATÓRIO GLOBO SA,319741137,25351225576,S,10490,SIMILAR - Registro de Produto - CLONE,09/15/2014 00:00:00,Publicado deferimento,Processo,Medicamento,REGISTRO,Clones,Fila de Análise,2013-04-24,2013-04-26,2
NOVOPRAZOL,17115437000173 - LABORATÓRIO GLOBO SA,319741137,25351225576,S,10490,SIMILAR - Registro de Produto - CLONE,09/15/2014 00:00:00,Publicado deferimento,Processo,Medicamento,REGISTRO,Clones,Análise em Andamento,2013-04-26,2014-09-03,495
NOVOPRAZOL,17115437000173 - LABORATÓRIO GLOBO SA,319741137,25351225576,S,10490,SIMILAR - Registro de Produto - CLONE,09/15/2014 00:00:00,Publicado deferimento,Processo,Medicamento,REGISTRO,Clones,Finalização,2014-09-03,2014-09-11,8
NOVOPRAZOL,17115437000173 - LABORATÓRIO GLOBO SA,319741137,25351225576,S,10490,SIMILAR - Registro de Produto - CLONE,09/15/2014 00:00:00,Publicado deferimento,Processo,Medicamento,REGISTRO,Clones,Análise em Andamento,2014-09-11,2014-09-11,0
NOVOPRAZOL,17115437000173 - LABORATÓRIO GLOBO SA,319741137,25351225576,S,10490,SIMILAR - Registro de Produto - CLONE,09/15/2014 00:00:00,Publicado deferimento,Processo,Medicamento,REGISTRO,Clones,Finalização,2014-09-11,2014-09-15,4
SECNIDAZOL,17115437000173 - LABORATÓRIO GLOBO SA,322039057,25351022916,N,194,Cancelamento de Registro da Apresentação do Medicamento a Pedido,11/16/2005 00:00:00,Publicado deferimento,Petição,Medicamento,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Fila de Análise,2005-07-28,2005-10-18,82
SECNIDAZOL,17115437000173 - LABORATÓRIO GLOBO SA,322039057,25351022916,N,194,Cancelamento de Registro da Apresentação do Medicamento a Pedido,11/16/2005 00:00:00,Publicado deferimento,Petição,Medicamento,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Análise em Andamento,2005-10-18,2005-10-19,1
SECNIDAZOL,17115437000173 - LABORATÓRIO GLOBO SA,322039057,25351022916,N,194,Cancelamento de Registro da Apresentação do Medicamento a Pedido,11/16/2005 00:00:00,Publicado deferimento,Petição,Medicamento,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Finalização,2005-10-19,2005-11-08,20
SECNIDAZOL,17115437000173 - LABORATÓRIO GLOBO SA,322039057,25351022916,N,194,Cancelamento de Registro da Apresentação do Medicamento a Pedido,11/16/2005 00:00:00,Publicado deferimento,Petição,Medicamento,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Análise em Andamento,2005-11-08,2005-11-08,0
SECNIDAZOL,17115437000173 - LABORATÓRIO GLOBO SA,322039057,25351022916,N,194,Cancelamento de Registro da Apresentação do Medicamento a Pedido,11/16/2005 00:00:00,Publicado deferimento,Petição,Medicamento,PÓS-REGISTRO,"Genéricos, Novos e Similares - Menor complexidade",Finalização,2005-11-08,2005-11-14,6
bromoprida,17115437000173 - LABORATÓRIO GLOBO SA,323886095,25351251691,S,155,GENERICO - Registro de Medicamento,02/22/2011 00:00:00,Publicado deferimento,Processo,Medicamento,REGISTRO,Genéricos e Similares,Fila de Análise,2009-05-05,2010-02-04,275
bromoprida,17115437000173 - LABORATÓRIO GLOBO SA,323886095,25351251691,S,155,GENERICO - Registro de Medicamento,02/22/2011 00:00:00,Publicado deferimento,Processo,Medicamento,REGISTRO,Genéricos e Similares,Análise em Andamento,2010-02-04,2010-03-10,34
bromoprida,17115437000173 - LABORATÓRIO GLOBO SA,323886095,25351251691,S,155,GENERICO - Registro de Medicamento,02/22/2011 00:00:00,Publicado deferimento,Processo,Medicamento,REGISTRO,Genéricos e Similares,Exigência,2010-03-10,2010-04-26,47
bromoprida,17115437000173 - LABORATÓRIO GLOBO SA,323886095,25351251691,S,155,GENERICO - Registro de Medicamento,02/22/2011 00:00:00,Publicado deferimento,Processo,Medicamento,REGISTRO,Genéricos e Similares,Análise em Andamento,2010-04-26,2010-09-21,148
bromoprida,17115437000173 - LABORATÓRIO GLOBO SA,323886095,25351251691,S,155,GENERICO - Registro de Medicamento,02/22/2011 00:00:00,Publicado deferimento,Processo,Medicamento,REGISTRO,Genéricos e Similares,Análise de Cumprimento de Exigência,2010-09-21,2010-09-29,8
bromoprida,17115437000173 - LABORATÓRIO GLOBO SA,323886095,25351251691,S,155,GENERICO - Registro de Medicamento,02/22/2011 00:00:00,Publicado deferimento,Processo,Medicamento,REGISTRO,Genéricos e Similares,Análise em Andamento,2010-09-29,2010-09-29,0
bromoprida,17115437000173 - LABORATÓRIO GLOBO SA,323886095,25351251691,S,155,GENERICO - Registro de Medicamento,02/22/2011 00:00:00,Publicado deferimento,Processo,Medicamento,REGISTRO,Genéricos e Similares,Exigência,2010-09-29,2010-12-16,78
